study_name,participant_id,qualtrics_code,aoa,full_question,group,field,lemma,num_senses,prompt,definition,example,sense_name,example_source,notes,Num_WN_Examples,orig_aoa
sp,sp_100,x766_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sandbox_1 - [Field-4],attn_sandbox_1,Field-4,sandbox,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_101,x764_sense_aoa_2,5,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sock_1 - [Field-4],attn_sock_1,Field-4,sock,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,5
sp,sp_101,x765_sense_aoa_3,4,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_cake_1 - [Field-5],attn_cake_1,Field-5,cake,4,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,4
sp,sp_101,x766_sense_aoa_2,11,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sandbox_1 - [Field-4],attn_sandbox_1,Field-4,sandbox,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,11
sp,sp_102,x764_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sock_1 - [Field-4],attn_sock_1,Field-4,sock,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_102,x765_sense_aoa_3,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_cake_1 - [Field-5],attn_cake_1,Field-5,cake,4,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_102,x766_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sandbox_1 - [Field-4],attn_sandbox_1,Field-4,sandbox,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_103,x764_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sock_1 - [Field-4],attn_sock_1,Field-4,sock,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_103,x765_sense_aoa_3,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_cake_1 - [Field-5],attn_cake_1,Field-5,cake,4,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_103,x766_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sandbox_1 - [Field-4],attn_sandbox_1,Field-4,sandbox,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_104,x764_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sock_1 - [Field-4],attn_sock_1,Field-4,sock,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_104,x765_sense_aoa_3,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_cake_1 - [Field-5],attn_cake_1,Field-5,cake,4,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_104,x766_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sandbox_1 - [Field-4],attn_sandbox_1,Field-4,sandbox,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_105,x764_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sock_1 - [Field-4],attn_sock_1,Field-4,sock,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_105,x765_sense_aoa_3,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_cake_1 - [Field-5],attn_cake_1,Field-5,cake,4,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_105,x766_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sandbox_1 - [Field-4],attn_sandbox_1,Field-4,sandbox,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_106,x764_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sock_1 - [Field-4],attn_sock_1,Field-4,sock,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_106,x765_sense_aoa_3,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_cake_1 - [Field-5],attn_cake_1,Field-5,cake,4,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_106,x766_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sandbox_1 - [Field-4],attn_sandbox_1,Field-4,sandbox,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_107,x764_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sock_1 - [Field-4],attn_sock_1,Field-4,sock,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_107,x765_sense_aoa_3,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_cake_1 - [Field-5],attn_cake_1,Field-5,cake,4,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_107,x766_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sandbox_1 - [Field-4],attn_sandbox_1,Field-4,sandbox,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_108,x764_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sock_1 - [Field-4],attn_sock_1,Field-4,sock,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_108,x765_sense_aoa_3,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_cake_1 - [Field-5],attn_cake_1,Field-5,cake,4,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_108,x766_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sandbox_1 - [Field-4],attn_sandbox_1,Field-4,sandbox,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_109,x764_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sock_1 - [Field-4],attn_sock_1,Field-4,sock,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_109,x765_sense_aoa_3,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_cake_1 - [Field-5],attn_cake_1,Field-5,cake,4,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_109,x766_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sandbox_1 - [Field-4],attn_sandbox_1,Field-4,sandbox,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_110,x764_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sock_1 - [Field-4],attn_sock_1,Field-4,sock,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_110,x765_sense_aoa_3,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_cake_1 - [Field-5],attn_cake_1,Field-5,cake,4,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_110,x766_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sandbox_1 - [Field-4],attn_sandbox_1,Field-4,sandbox,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_111,x764_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sock_1 - [Field-4],attn_sock_1,Field-4,sock,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_111,x765_sense_aoa_3,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_cake_1 - [Field-5],attn_cake_1,Field-5,cake,4,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_111,x766_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sandbox_1 - [Field-4],attn_sandbox_1,Field-4,sandbox,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_112,x764_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sock_1 - [Field-4],attn_sock_1,Field-4,sock,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_112,x765_sense_aoa_3,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_cake_1 - [Field-5],attn_cake_1,Field-5,cake,4,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_112,x766_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sandbox_1 - [Field-4],attn_sandbox_1,Field-4,sandbox,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_113,x764_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sock_1 - [Field-4],attn_sock_1,Field-4,sock,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_113,x765_sense_aoa_3,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_cake_1 - [Field-5],attn_cake_1,Field-5,cake,4,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_113,x766_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sandbox_1 - [Field-4],attn_sandbox_1,Field-4,sandbox,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_114,x764_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sock_1 - [Field-4],attn_sock_1,Field-4,sock,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_114,x765_sense_aoa_3,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_cake_1 - [Field-5],attn_cake_1,Field-5,cake,4,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_114,x766_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sandbox_1 - [Field-4],attn_sandbox_1,Field-4,sandbox,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_115,x764_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sock_1 - [Field-4],attn_sock_1,Field-4,sock,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_115,x765_sense_aoa_3,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_cake_1 - [Field-5],attn_cake_1,Field-5,cake,4,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_115,x766_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sandbox_1 - [Field-4],attn_sandbox_1,Field-4,sandbox,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_116,x764_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sock_1 - [Field-4],attn_sock_1,Field-4,sock,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_116,x765_sense_aoa_3,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_cake_1 - [Field-5],attn_cake_1,Field-5,cake,4,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_116,x766_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sandbox_1 - [Field-4],attn_sandbox_1,Field-4,sandbox,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_117,x764_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sock_1 - [Field-4],attn_sock_1,Field-4,sock,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_117,x765_sense_aoa_3,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_cake_1 - [Field-5],attn_cake_1,Field-5,cake,4,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_117,x766_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sandbox_1 - [Field-4],attn_sandbox_1,Field-4,sandbox,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_118,x764_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sock_1 - [Field-4],attn_sock_1,Field-4,sock,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_118,x765_sense_aoa_3,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_cake_1 - [Field-5],attn_cake_1,Field-5,cake,4,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_118,x766_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sandbox_1 - [Field-4],attn_sandbox_1,Field-4,sandbox,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_119,x764_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sock_1 - [Field-4],attn_sock_1,Field-4,sock,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_119,x765_sense_aoa_3,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_cake_1 - [Field-5],attn_cake_1,Field-5,cake,4,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_119,x766_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sandbox_1 - [Field-4],attn_sandbox_1,Field-4,sandbox,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_120,x764_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sock_1 - [Field-4],attn_sock_1,Field-4,sock,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_120,x765_sense_aoa_3,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_cake_1 - [Field-5],attn_cake_1,Field-5,cake,4,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_120,x766_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sandbox_1 - [Field-4],attn_sandbox_1,Field-4,sandbox,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_121,x764_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sock_1 - [Field-4],attn_sock_1,Field-4,sock,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_121,x765_sense_aoa_3,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_cake_1 - [Field-5],attn_cake_1,Field-5,cake,4,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_121,x766_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sandbox_1 - [Field-4],attn_sandbox_1,Field-4,sandbox,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_122,x764_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sock_1 - [Field-4],attn_sock_1,Field-4,sock,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_122,x765_sense_aoa_3,8,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_cake_1 - [Field-5],attn_cake_1,Field-5,cake,4,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,8
sp,sp_122,x766_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sandbox_1 - [Field-4],attn_sandbox_1,Field-4,sandbox,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_123,x764_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sock_1 - [Field-4],attn_sock_1,Field-4,sock,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_123,x765_sense_aoa_3,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_cake_1 - [Field-5],attn_cake_1,Field-5,cake,4,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_123,x766_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sandbox_1 - [Field-4],attn_sandbox_1,Field-4,sandbox,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_124,x764_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sock_1 - [Field-4],attn_sock_1,Field-4,sock,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_124,x765_sense_aoa_3,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_cake_1 - [Field-5],attn_cake_1,Field-5,cake,4,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_124,x766_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sandbox_1 - [Field-4],attn_sandbox_1,Field-4,sandbox,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_125,x764_sense_aoa_2,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_sock_1 - [Field-4],attn_sock_1,Field-4,sock,3,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
sp,sp_125,x765_sense_aoa_3,7,When did you learn each of the following possible meanings for the word [[Field-2]]? - attn_cake_1 - [Field-5],attn_cake_1,Field-5,cake,4,This question is to ensure you're paying attention. Please enter 7 for this question <br /> <i>(Example: Please enter 7 for this question)</i>,This question is to ensure you're paying attention. Please enter 7 for this question,Please enter 7 for this question,NA,NA,NA,NA,7
